ID,Job_Title,Salary_Estimate,FIELD4,Rating,Company_Name,Location,Headquarters,Size,Founded,Type_of_ownership,Industry,Sector,Revenue,Competitors,Hourly,Employer_provided,Lower_Salary,Upper_Salary,Avg_Salary_K,company_txt,Job_Location,Age,Python,spark,aws,excel,sql_,sas,keras,pytorch,scikit,tensor,hadoop,tableau,bi,flink,mongo,google_an,job_title_sim,seniority_by_title,Degree,State
690,Business Data Analyst,$36K-$71K (Glassdoor est.),,3.8,Fareportal,"New York, NY","New York, NY",1001 - 5000,2002.0,Company - Private,Travel Agencies,Travel & Tourism,$2 to $5 billion (USD),"Expedia Group, Orbitz Worldwide, Priceline.com",b'\x00',b'\x00',36,71,53.5,Fareportal,NY,19.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,analyst,na,M,NY
691,Senior Insurance Data Scientist,$107K-$173K (Glassdoor est.),,3.9,TransUnion,"Chicago, IL","Chicago, IL",5001 - 10000,1968.0,Company - Public,Financial Analytics & Research,Finance,$1 to $2 billion (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',107,173,140.0,TransUnion,IL,53.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,sr,na,IL
692,Senior Data Science Systems Engineer,$56K-$99K (Glassdoor est.),,3.2,MITRE,"Hampton, VA","Bedford, MA",5001 - 10000,1958.0,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),"Battelle, General Atomics, SAIC",b'\x00',b'\x00',56,99,77.5,MITRE,VA,63.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,sr,P,VA
694,ENVIRONMENTAL ENGINEER/SCIENTIST,Employer Provided Salary:$25-$28 Per Hour,,3.3,Mcphail Associates,"Cambridge, MA","Cambridge, MA",Jan-50,1976.0,Company - Private,Construction,"Construction, Repair & Maintenance",Unknown / Non-Applicable,"Novartis, Baxter, Pfizer",b'\x01',b'\x01',52,58,55.0,Mcphail Associates,MA,45.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other scientist,na,na,MA
695,Senior Scientist - Regulatory Submissions,$80K-$155K (Glassdoor est.),,3.1,Reynolds American,"Winston-Salem, NC","Winston-Salem, NC",5001 - 10000,1875.0,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',80,155,117.5,Reynolds American,NC,146.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other scientist,sr,M,NC
696,Scientist - Biomarker and Flow Cytometry,$43K-$98K (Glassdoor est.),,2.4,Crown Bioscience,"San Diego, CA","San Diego, CA",501 - 1000,2006.0,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$50 to $100 million (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',43,98,70.5,Crown Bioscience,CA,15.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other scientist,na,M,CA
697,"Associate Scientist, LC/MS Biologics",$44K-$96K (Glassdoor est.),,2.9,Q2 Solutions,"Ithaca, NY","Morrisville, NC",1001 - 5000,2015.0,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,"Novartis, Baxter, Pfizer",b'\x00',b'\x00',44,96,70.0,Q2 Solutions,NY,6.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other scientist,na,na,NY
698,Revenue Analytics Manager,$45K-$78K (Glassdoor est.),,4.8,HOVER,"San Francisco, CA","San Francisco, CA",51 - 200,2011.0,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',45,78,61.5,HOVER,CA,10.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Data scientist project manager,na,na,CA
699,Sr. Scientist Method Development,$50K-$110K (Glassdoor est.),,2.9,Q2 Solutions,"Marietta, GA","Morrisville, NC",1001 - 5000,2015.0,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,"Novartis, Baxter, Pfizer",b'\x00',b'\x00',50,110,80.0,Q2 Solutions,GA,6.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other scientist,sr,na,GA
700,Data Scientist,$60K-$99K (Glassdoor est.),,4.7,Oversight Systems,"Atlanta, GA","Atlanta, GA",51 - 200,2003.0,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',60,99,79.5,Oversight Systems,GA,18.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,na,GA
701,Data Scientist - Sales,$130K-$206K (Glassdoor est.),,4.7,Confluent,"Mountain View, CA","Mountain View, CA",501 - 1000,2014.0,Company - Private,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',130,206,168.0,Confluent,CA,7.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,na,CA
702,IT - Data Engineer II,$61K-$119K (Glassdoor est.),,3.4,Arbella Insurance,"Quincy, MA","Quincy, MA",1001 - 5000,1988.0,Company - Private,Insurance Carriers,Insurance,$100 to $500 million (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',61,119,90.0,Arbella Insurance,MA,33.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data engineer,na,na,MA
703,"Research Scientist, Immunology - Cancer Biology",Employer Provided Salary:$100K-$140K,,3.7,Kronos Bio,"Cambridge, MA","San Mateo, CA",unknown,1992.0,Company - Private,Biotech & Pharmaceuticals,Information Technology,Unknown / Non-Applicable,"Novartis, Baxter, Pfizer",b'\x00',b'\x01',100,140,120.0,Kronos Bi,MA,29.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other scientist,na,P,MA
704,Senior Data Analyst,$99K-$178K (Glassdoor est.),,3.9,Life360,"San Francisco, CA","San Francisco, CA",51 - 200,2008.0,Company - Public,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,"Novartis, Baxter, Pfizer",b'\x00',b'\x00',99,178,138.5,Life360,CA,13.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,analyst,sr,na,CA
705,"Principal, Data Science - Advanced Analytics",$86K-$137K (Glassdoor est.),,3.6,IQVIA,"Plymouth Meeting, PA","Durham, NC",10000+,2017.0,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2 to $5 billion (USD),"PPD, INC Research, PRA Health Sciences",b'\x00',b'\x00',86,137,111.5,IQVIA,PA,4.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,sr,M,PA
706,Data Science Project Manager,$37K-$100K (Glassdoor est.),,3.6,MassMutual,"Boston, MA","Springfield, MA",5001 - 10000,1851.0,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',37,100,68.5,MassMutual,MA,170.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,M,MA
707,"Sr Scientist, Immuno-Oncology - Oncology",$58K-$111K (Glassdoor est.),,3.9,GSK,"Cambridge, MA","Brentford, United Kingdom",10000+,1830.0,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Pfizer, AstraZeneca, Merck",b'\x00',b'\x00',58,111,84.5,GSK,MA,191.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other scientist,sr,M,MA
708,Senior Data Engineer,$72K-$133K (Glassdoor est.),,4.4,Eventbrite,"Nashville, TN","San Francisco, CA",1001 - 5000,2006.0,Company - Public,Internet,Information Technology,$100 to $500 million (USD),"See Tickets, TicketWeb, Vendini",b'\x00',b'\x00',72,133,102.5,Eventbrite,TN,15.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data engineer,sr,na,TN
709,"Project Scientist - Auton Lab, Robotics Institute",$56K-$91K (Glassdoor est.),,2.6,Software Engineering Institute,"Pittsburgh, PA","Pittsburgh, PA",501 - 1000,1984.0,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,"Novartis, Baxter, Pfizer",b'\x00',b'\x00',56,91,73.5,Software Engineering Institute,PA,37.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other scientist,na,P,PA
711,Research Scientist – Security and Privacy,$61K-$126K (Glassdoor est.),,3.6,Riverside Research Institute,"Beavercreek, OH","Arlington, VA",501 - 1000,1967.0,Nonprofit Organization,Federal Agencies,Government,$50 to $100 million (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',61,126,93.5,Riverside Research Institute,OH,54.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other scientist,na,M,OH
712,Data Science Manager,$95K-$160K (Glassdoor est.),,3.2,"Numeric, LLC","Allentown, PA","Chadds Ford, PA",Jan-50,1992.0,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',95,160,127.5,"Numeric, LLC",PA,29.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,na,PA
714,Data Analyst 2 (Missionary Department),$53K-$91K (Glassdoor est.),,4.2,The Church of Jesus Christ of Latter-day Saints,"Salt Lake City, UT","Salt Lake City, UT",10000+,1992.0,Nonprofit Organization,Religious Organizations,Non-Profit,Unknown / Non-Applicable,"Novartis, Baxter, Pfizer",b'\x00',b'\x00',53,91,72.0,The Church of Jesus Christ of Latter-day Saints,UT,29.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,analyst,na,na,UT
715,"Enterprise Architect, Data",$101K-$158K (Glassdoor est.),,3.6,MassMutual,"Boston, MA","Springfield, MA",5001 - 10000,1851.0,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',101,158,129.5,MassMutual,MA,170.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,na,na,na,MA
718,Supply Chain Data Analyst,$33K-$61K (Glassdoor est.),,3.1,Icon Health and Fitness,"Logan, UT","Logan, UT",1001 - 5000,1977.0,Company - Private,Consumer Products Manufacturing,Manufacturing,$500 million to $1 billion (USD),"Life Fitness, Brooks Running, Under Armour",b'\x00',b'\x00',33,61,47.0,Icon Health and Fitness,UT,44.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,analyst,na,na,UT
719,Data Engineer - ETL,$44K-$86K (Glassdoor est.),,3.8,Shipt,"Birmingham, AL","Birmingham, AL",501 - 1000,2014.0,Subsidiary or Business Segment,Consumer Product Rental,Consumer Services,Unknown / Non-Applicable,"Novartis, Baxter, Pfizer",b'\x00',b'\x00',44,86,65.0,Shipt,AL,7.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data engineer,na,na,AL
721,Corporate Risk Data Analyst (sql_ Based) - Milwaukee or,$43K-$77K (Glassdoor est.),,3.8,Associated Banc-Corp,"Green Bay, WI","Green Bay, WI",1001 - 5000,1870.0,Company - Public,Banks & Credit Unions,Finance,$1 to $2 billion (USD),"Wells Fargo, BMO Harris Bank, U.S. Bank",b'\x00',b'\x00',43,77,60.0,Associated Banc-Corp,WI,151.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,analyst,na,na,WI
722,"Senior Manager, Epidemiologic Data Scientist",$125K-$210K (Glassdoor est.),,4.0,Pfizer,"New York, NY","New York, NY",10000+,1849.0,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',125,210,167.5,Pfizer,NY,172.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,sr,M,NY
723,"Marketing Data Analyst, May 2020 Undergrad",$44K-$86K (Glassdoor est.),,3.8,Fareportal,"New York, NY","New York, NY",1001 - 5000,2002.0,Company - Private,Travel Agencies,Travel & Tourism,$2 to $5 billion (USD),"Expedia Group, Orbitz Worldwide, Priceline.com",b'\x00',b'\x00',44,86,65.0,Fareportal,NY,19.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,analyst,na,na,NY
725,Senior Data Analyst,$69K-$119K (Glassdoor est.),,4.0,Novetta,"Herndon, VA","Mc Lean, VA",501 - 1000,2012.0,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),"Leidos, CACI International, Booz Allen Hamilton",b'\x00',b'\x00',69,119,94.0,Novetta,VA,9.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,analyst,sr,na,VA
726,Senior Data Analyst,$65K-$110K (Glassdoor est.),,1.9,Moda Operandi,"New York, NY","New York, NY",201 - 500,2010.0,Company - Private,"Department, Clothing, & Shoe Stores",Retail,$100 to $500 million (USD),"YOOX NET-A-PORTER GROUP, Farfetch, MATCHESFASHION",b'\x00',b'\x00',65,110,87.5,Moda Operandi,NY,11.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,analyst,sr,na,NY
727,Senior Data Engineer,$67K-$127K (Glassdoor est.),,4.0,Novetta,"Reston, VA","Mc Lean, VA",501 - 1000,2012.0,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),"Leidos, CACI International, Booz Allen Hamilton",b'\x00',b'\x00',67,127,97.0,Novetta,VA,9.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data engineer,sr,na,VA
728,Senior Data Engineer,$78K-$147K (Glassdoor est.),,4.3,Genesys,"Durham, NC","Daly City, CA",5001 - 10000,1990.0,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),"Avaya, Five9, Salesforce",b'\x00',b'\x00',78,147,112.5,Genesys,NC,31.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data engineer,sr,na,NC
730,Data Modeler (Analytical Systems),$66K-$117K (Glassdoor est.),,3.6,MassMutual,"Boston, MA","Springfield, MA",5001 - 10000,1851.0,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',66,117,91.5,MassMutual,MA,170.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data modeler,na,na,MA
731,Data Modeler - Data Solutions Engineer,$37K-$66K (Glassdoor est.),,3.3,Liberty Mutual Insurance,"Indianapolis, IN","Boston, MA",10000+,1912.0,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),"Travelers, Allstate, State Farm",b'\x00',b'\x00',37,66,51.5,Liberty Mutual Insurance,IN,109.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data modeler,na,M,IN
732,Data Scientist in Translational Medicine,$86K-$143K (Glassdoor est.),,3.8,Novartis,"Cambridge, MA","Basel, Switzerland",10000+,1996.0,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',86,143,114.5,Novartis,MA,25.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,na,MA
733,Data Scientist,$84K-$146K (Glassdoor est.),,4.3,USEReady,"New York, NY","New York, NY",201 - 500,2011.0,Company - Private,Consulting,Business Services,$10 to $25 million (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',84,146,115.0,USEReady,NY,10.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,na,NY
734,Product Manager/Data Evangelist,$50K-$98K (Glassdoor est.),,3.2,"Numeric, LLC","Phila, PA","Chadds Ford, PA",Jan-50,1992.0,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',50,98,74.0,"Numeric, LLC",PA,29.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Data scientist project manager,na,M,PA
735,Associate Environmental Scientist - Wildlife Biologist,$38K-$64K (Glassdoor est.),,4.7,QK,"Clovis, CA","Visalia, CA",51 - 200,1972.0,Company - Private,Architectural & Engineering Services,Business Services,$10 to $25 million (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',38,64,51.0,QK,CA,49.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other scientist,na,na,CA
736,Sr Data Engineer (Sr BI Developer),$90K-$110K(Employer est.),,3.4,Tivity Health,"Chandler, AZ","Franklin, TN",501 - 1000,1981.0,Company - Public,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,"Novartis, Baxter, Pfizer",b'\x00',b'\x00',90,110,100.0,Tivity Health,AZ,40.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data engineer,sr,na,AZ
737,"Senior Data Scientist – Visualization, Novartis AI Innovation Lab",$92K-$150K (Glassdoor est.),,3.8,Novartis,"Cambridge, MA","Basel, Switzerland",10000+,1996.0,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',92,150,121.0,Novartis,MA,25.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,sr,na,MA
738,Senior Data Analyst/Scientist,$90K-$153K (Glassdoor est.),,4.5,Demandbase,"San Francisco, CA","San Francisco, CA",201 - 500,2006.0,Company - Private,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),"Engagio, Bombora, Terminus",b'\x00',b'\x00',90,153,121.5,Demandbase,CA,15.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,analyst,sr,na,CA
740,"Associate, Data Science, Internal Audit",$43K-$82K (Glassdoor est.),,3.1,Santander,"Boston, MA","Madrid, Spain",10000+,1856.0,Company - Private,Banks & Credit Unions,Finance,$10+ billion (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',43,82,62.5,Santander,MA,165.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,M,MA
741,"Scientist – Cancer Discovery, Molecular Assay",Employer Provided Salary:$100K-$135K,,3.7,Monte Rosa Therapeutics,"Cambridge, MA","New York, NY",unknown,1992.0,Other Organization,Biotech & Pharmaceuticals,Information Technology,Unknown / Non-Applicable,"Novartis, Baxter, Pfizer",b'\x00',b'\x01',100,135,117.5,Monte Rosa Therapeutic,MA,29.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other scientist,na,P,MA
742,Senior LiDAR Data Scientist,$93K-$151K (Glassdoor est.),,3.9,Luminar Technologies,"Orlando, FL","Orlando, FL",201 - 500,2012.0,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,"Novartis, Baxter, Pfizer",b'\x00',b'\x00',93,151,122.0,Luminar Technologies,FL,9.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,sr,M,FL
743,Data Engineer,$61K-$109K (Glassdoor est.),,4.4,BRMi,"Chantilly, VA","Washington, DC",51 - 200,2004.0,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,"Novartis, Baxter, Pfizer",b'\x00',b'\x00',61,109,85.0,BRMi,VA,17.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data engineer,na,na,VA
744,Data Engineer,$42K-$79K (Glassdoor est.),,3.4,IntraEdge,"Scottsdale, AZ","Chandler, AZ",501 - 1000,2002.0,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',42,79,60.5,IntraEdge,AZ,19.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data engineer,na,na,AZ
745,Lead Data Scientist,$139K-$221K (Glassdoor est.),,3.9,Zest AI,"Burbank, CA","Burbank, CA",51 - 200,2009.0,Company - Private,Financial Analytics & Research,Finance,$50 to $100 million (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',139,221,180.0,Zest AI,CA,12.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,sr,M,CA
746,"Technology-Minded, Data Professional Opportunities",$40K-$101K (Glassdoor est.),,4.7,Veterans United Home Loans,"Columbia, MO","Columbia, MO",1001 - 5000,2002.0,Company - Private,Lending,Finance,Unknown / Non-Applicable,"Novartis, Baxter, Pfizer",b'\x00',b'\x00',40,101,70.5,Veterans United Home Loans,MO,19.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,na,na,na,MO
747,Big Data Engineer,$84K-$153K (Glassdoor est.),,3.3,Peraton,"Chantilly, VA","Herndon, VA",1001 - 5000,2017.0,Company - Private,Aerospace & Defense,Aerospace & Defense,$1 to $2 billion (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',84,153,118.5,Peraton,VA,4.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data engineer,na,na,VA
748,Salesforce Analytics Consultant,$52K-$81K (Glassdoor est.),,3.9,"Emtec, Inc.","Chicago, IL","Jacksonville, FL",501 - 1000,1995.0,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',52,81,66.5,"Emtec, Inc.",IL,26.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data analitics,na,M,IL
749,Managing Data Scientist/ML Engineer,$81K-$134K (Glassdoor est.),,3.4,PA Consulting,"Boston, MA","London, United Kingdom",1001 - 5000,1943.0,Company - Private,Consulting,Business Services,$100 to $500 million (USD),"McKinsey & Company, Accenture, Deloitte",b'\x00',b'\x00',81,134,107.5,PA Consulting,MA,78.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,na,MA
750,Senior Data Engineer,$97K-$180K (Glassdoor est.),,4.7,Praetorian,"Austin, TX","Austin, TX",51 - 200,2010.0,Company - Private,Security Services,Business Services,$10 to $25 million (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',97,180,138.5,Praetorian,TX,11.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data engineer,sr,na,TX
751,Staff Scientist- Upstream PD,$49K-$113K (Glassdoor est.),,2.7,Advanced BioScience Laboratories,"Rockville, MD","Rockville, MD",201 - 500,1961.0,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',49,113,81.0,Advanced BioScience Laboratories,MD,60.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other scientist,na,na,MD
752,Data Engineering Analyst,$44K-$73K (Glassdoor est.),,3.8,COUNTRY Financial,"Bloomington, IL","Bloomington, IL",1001 - 5000,1925.0,Company - Private,Insurance Carriers,Insurance,$2 to $5 billion (USD),"Northwestern Mutual, American Family Insurance, MetLife",b'\x00',b'\x00',44,73,58.5,COUNTRY Financial,IL,96.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data engineer,na,M,IL
753,Sr. Data Engineer,$75K-$140K (Glassdoor est.),,3.4,Echo Global Logistics,"Chicago, IL","Chicago, IL",1001 - 5000,2005.0,Company - Public,Transportation Management,Transportation & Logistics,$2 to $5 billion (USD),"C.H. Robinson, Total Quality Logistics, Coyote Logistics",b'\x00',b'\x00',75,140,107.5,Echo Global Logistics,IL,16.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data engineer,sr,na,IL
754,"Scientist, Pharmacometrics",$84K-$157K (Glassdoor est.),,3.8,Agios Pharmaceuticals,"Cambridge, MA","Cambridge, MA",501 - 1000,2008.0,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$50 to $100 million (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',84,157,120.5,Agios Pharmaceuticals,MA,13.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other scientist,na,M,MA
